Term;Alice’sAdventuresinWonderland.txt;ATaleofTwoCitie.txt;Frankenstein.txt;HeartofDarkness.txt;MobyDick.txt;PrideandPrejudice.txt;SherlockHolmes.txt
Nine;"0,000000";"0,000738";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Pots;"0,000000";"0,000000";"0,000000";"0,000000";"0,000284";"0,000000";"0,000000"
ha;"0,000000";"0,000394";"0,000000";"0,000000";"0,000539";"0,000000";"0,000344"
cylinder;"0,000000";"0,000104";"0,000000";"0,000000";"0,000000";"0,000000";"0,000136"
Dinah’ll;"0,000663";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
renew;"0,000000";"0,000197";"0,000475";"0,000000";"0,000000";"0,000000";"0,000086"
fort;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
Blocksburg;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
Ellenborough;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
Damocles;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
prospering;"0,000000";"0,000185";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
affectingly;"0,000000";"0,000185";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
ho;"0,000000";"0,000521";"0,000000";"0,000000";"0,000481";"0,000000";"0,000000"
abhor;"0,000000";"0,000000";"0,001335";"0,000000";"0,000000";"0,000000";"0,000000"
foul;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
intricate;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Navis;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
context;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
Dog;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
sporty;"0,000000";"0,000000";"0,000000";"0,000000";"0,000284";"0,000000";"0,000000"
violently;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Don;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
talker;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000175";"0,000136"
im;"0,000000";"0,000000";"0,000000";"0,001436";"0,000000";"0,000000";"0,000000"
dint;"0,000000";"0,000000";"0,000000";"0,000000";"0,000160";"0,000000";"0,000136"
subsistence;"0,000000";"0,000000";"0,000267";"0,000000";"0,000000";"0,000000";"0,000000"
schemer;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000242"
audacity;"0,000000";"0,000000";"0,000000";"0,000405";"0,000160";"0,000000";"0,000000"
dinn;"0,000663";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
marshy;"0,000000";"0,000066";"0,000000";"0,000000";"0,000067";"0,000000";"0,000086"
schemes;"0,000000";"0,000066";"0,000095";"0,000000";"0,000000";"0,000774";"0,000000"
talked;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
writhing;"0,000000";"0,000000";"0,000095";"0,000000";"0,000067";"0,000000";"0,000258"
distraction;"0,000000";"0,000000";"0,000095";"0,000000";"0,000034";"0,000111";"0,000000"
delusions;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
Adler;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,003624"
affinity;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000621";"0,000000"
Darcy;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,129458";"0,000000"
sparkling;"0,000000";"0,000066";"0,000000";"0,000128";"0,000303";"0,000000";"0,000000"
dire;"0,000000";"0,000313";"0,000151";"0,000000";"0,000000";"0,000000";"0,000000"
customary;"0,000000";"0,000131";"0,000000";"0,000000";"0,000472";"0,000000";"0,000086"
shelving;"0,000000";"0,000185";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
River;"0,000000";"0,000000";"0,000000";"0,000000";"0,000053";"0,000000";"0,000136"
ability;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
vassal;"0,000000";"0,000104";"0,000000";"0,000000";"0,000053";"0,000000";"0,000000"
whalin’;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
things—beds;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
ESQ;"0,000663";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
roaming;"0,000000";"0,000000";"0,000151";"0,000405";"0,000000";"0,000000";"0,000000"
Afric;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
Sphynx;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
sullen;"0,000000";"0,000197";"0,000190";"0,000000";"0,000202";"0,000000";"0,000000"
wooded;"0,000000";"0,000000";"0,000000";"0,000384";"0,000034";"0,000000";"0,000086"
beeches;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000725"
distracting;"0,000000";"0,000208";"0,000000";"0,000000";"0,000000";"0,000000";"0,000136"
fowl;"0,000000";"0,000066";"0,000000";"0,000000";"0,000337";"0,000000";"0,000086"
clearing;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
cannibals;"0,000000";"0,000000";"0,000000";"0,000405";"0,000427";"0,000000";"0,000000"
footsore;"0,000000";"0,000104";"0,000000";"0,000203";"0,000000";"0,000000";"0,000000"
Temple;"0,000000";"0,001380";"0,000000";"0,000000";"0,000270";"0,000000";"0,000344"
la;"0,000000";"0,000417";"0,000000";"0,000000";"0,000374";"0,000000";"0,000000"
wooden;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
lb;"0,000000";"0,000000";"0,000000";"0,000359";"0,000000";"0,000000";"0,000000"
Frankly;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000483"
le;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
patentee;"0,000000";"0,000000";"0,000000";"0,000000";"0,000053";"0,000000";"0,000136"
ll;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
go—all;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
lo;"0,000000";"0,000000";"0,000000";"0,000203";"0,000801";"0,000000";"0,000000"
pants;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
Shrouded;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
hval;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
Dry;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
pitchpoling;"0,000000";"0,000000";"0,000000";"0,000000";"0,000473";"0,000000";"0,000000"
enterprises;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
swagger;"0,000000";"0,000000";"0,000000";"0,000203";"0,000053";"0,000000";"0,000000"
suggests;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000242"
ma;"0,000374";"0,000000";"0,000000";"0,000000";"0,000000";"0,001227";"0,000000"
Herein;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
“Walking;"0,000000";"0,000185";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
overbalance;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
communication;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
cabinets;"0,000000";"0,000000";"0,000151";"0,000000";"0,000053";"0,000000";"0,000000"
profited;"0,000000";"0,000000";"0,000301";"0,000000";"0,000000";"0,000000";"0,000136"
moccasined;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
contest;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
tinge;"0,000000";"0,000000";"0,000000";"0,000000";"0,000053";"0,000000";"0,000136"
foothold;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
Marlow;"0,000000";"0,000000";"0,000000";"0,003589";"0,000000";"0,000000";"0,000000"
unconquerable;"0,000000";"0,000000";"0,000000";"0,000000";"0,000379";"0,000000";"0,000000"
dirt;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
equinoctial;"0,000000";"0,000000";"0,000000";"0,000000";"0,000053";"0,000000";"0,000273"
City;"0,000000";"0,000313";"0,000000";"0,000000";"0,000000";"0,000000";"0,002046"
liveliest;"0,000000";"0,000104";"0,000000";"0,000000";"0,000000";"0,000526";"0,000000"
genii;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000242"
Mauritius;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000242"
flowing;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
entry;"0,000000";"0,000066";"0,000000";"0,000000";"0,000270";"0,000000";"0,000086"
disk;"0,000000";"0,000000";"0,000534";"0,000000";"0,000000";"0,000000";"0,000000"
dish;"0,000945";"0,000000";"0,000000";"0,000000";"0,000303";"0,000553";"0,000000"
noble;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
disc;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000242"
inimitably;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000242"
student;"0,000000";"0,000131";"0,000190";"0,000000";"0,000067";"0,000000";"0,000000"
unappeasedly;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
PRECIOUS;"0,000663";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
“ACQUITTED;"0,000000";"0,000185";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
conjure”—here;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
ob;"0,000000";"0,000000";"0,000000";"0,000000";"0,000284";"0,000000";"0,000000"
artfully;"0,000000";"0,000000";"0,000000";"0,000203";"0,000000";"0,000175";"0,000000"
dive;"0,000374";"0,000000";"0,000000";"0,000000";"0,000427";"0,000000";"0,000000"
skilful;"0,000000";"0,000208";"0,000000";"0,000000";"0,000107";"0,000000";"0,000000"
goddess’s;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
bricks;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Dut;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
There—still;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
sports;"0,000000";"0,000066";"0,000000";"0,000000";"0,000034";"0,000111";"0,000000"
os;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
cookery;"0,000000";"0,000000";"0,000000";"0,000359";"0,000000";"0,000000";"0,000000"
ox;"0,000000";"0,000104";"0,000000";"0,000000";"0,000321";"0,000000";"0,000000"
elegantly;"0,000000";"0,000369";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
intelligent;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
rabbi;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000242"
pa;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,001933"
Electors;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
Naught’s;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
fetor;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
campagne;"0,000000";"0,000000";"0,000267";"0,000000";"0,000000";"0,000000";"0,000000"
angularly;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
communicating;"0,000000";"0,000000";"0,000301";"0,000000";"0,000107";"0,000000";"0,000000"
BEST;"0,001326";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
sitting;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
increasingly;"0,000000";"0,000000";"0,000000";"0,000359";"0,000000";"0,000000";"0,000000"
inexperienced;"0,000000";"0,000066";"0,000095";"0,000000";"0,000034";"0,000000";"0,000000"
indications;"0,000000";"0,000000";"0,000095";"0,000000";"0,000101";"0,000000";"0,000172"
Ehrenbreitstein;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
bread—but;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
revulsion;"0,000000";"0,000208";"0,000000";"0,000000";"0,000053";"0,000000";"0,000000"
slashing;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
mandible;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
blending;"0,000000";"0,000104";"0,000000";"0,000000";"0,000267";"0,000000";"0,000000"
January;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000351";"0,000546"
disinfecting;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
choke;"0,000236";"0,000197";"0,000000";"0,000000";"0,000034";"0,000000";"0,000000"
consciousness;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Dick—as;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
Consolation;"0,000000";"0,000185";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
say’st;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
tightened;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
scoured;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
Ophites;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
adopt;"0,000000";"0,000000";"0,000000";"0,000000";"0,000053";"0,000526";"0,000000"
oppose;"0,000000";"0,000131";"0,000000";"0,000000";"0,000067";"0,000332";"0,000000"
Eastern;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
’—and;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
bridge;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
discovered;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
well—and;"0,000000";"0,000000";"0,000267";"0,000000";"0,000000";"0,000000";"0,000000"
cocoanut;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
unendurable;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
ignominy;"0,000000";"0,000000";"0,000603";"0,000000";"0,000053";"0,000000";"0,000000"
eighteenth;"0,000000";"0,000000";"0,000267";"0,000000";"0,000000";"0,000000";"0,000000"
toasted;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
inquest;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000966"
fourths;"0,000000";"0,000104";"0,000000";"0,000000";"0,000107";"0,000000";"0,000000"
quaff;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
se;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000621";"0,000000"
poisoning;"0,000000";"0,000208";"0,000000";"0,000000";"0,000000";"0,000000";"0,000136"
sh;"0,000663";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
si;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
Brisson;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
lecture;"0,000000";"0,000000";"0,000475";"0,000128";"0,000000";"0,000000";"0,000086"
snags;"0,000000";"0,000000";"0,000000";"0,000718";"0,000000";"0,000000";"0,000000"
discoverer;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
“Gabelle;"0,000000";"0,000554";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Flask’s;"0,000000";"0,000000";"0,000000";"0,000000";"0,000757";"0,000000";"0,000000"
calendar;"0,000000";"0,000104";"0,000000";"0,000000";"0,000160";"0,000000";"0,000000"
maintains;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
st;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
repartees;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
Espied;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
head’s;"0,000374";"0,000000";"0,000000";"0,000000";"0,000053";"0,000000";"0,000000"
bravadoes;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
decision;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
abominable;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
piggin;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
manful;"0,000000";"0,000185";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
engravings;"0,000000";"0,000000";"0,000000";"0,000000";"0,000568";"0,000000";"0,000000"
adorn;"0,000000";"0,000185";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
monster;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
dissociated;"0,000000";"0,000208";"0,000000";"0,000000";"0,000053";"0,000000";"0,000000"
te;"0,000000";"0,000000";"0,000000";"0,000203";"0,000053";"0,000000";"0,000000"
uttering;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
“azimuth;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
told’st;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
scourge;"0,000000";"0,000000";"0,000267";"0,000000";"0,000000";"0,000000";"0,000000"
tu;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
Chartering;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
wilfulness;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
wayward;"0,000000";"0,000000";"0,000000";"0,000000";"0,000053";"0,000000";"0,000136"
endangered;"0,000000";"0,000131";"0,000095";"0,000000";"0,000101";"0,000000";"0,000000"
abominably;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,001242";"0,000000"
ud;"0,000000";"0,000185";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
insignificance;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000931";"0,000000"
retreating;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
orgies;"0,000000";"0,000066";"0,000000";"0,000000";"0,000067";"0,000000";"0,000086"
um;"0,000000";"0,000000";"0,000000";"0,000000";"0,000662";"0,000000";"0,000000"
military;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Etchings;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
round—when;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
waters;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
pitchers;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
purchases;"0,000000";"0,000131";"0,000000";"0,000128";"0,000000";"0,000221";"0,000000"
dam’;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
escape—blow;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
equidistant;"0,000000";"0,000185";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
ve;"0,000000";"0,000592";"0,000000";"0,001918";"0,000000";"0,000000";"0,001205"
binder’s;"0,000000";"0,000000";"0,000000";"0,000000";"0,000189";"0,000000";"0,000000"
imprecations;"0,000000";"0,000000";"0,000151";"0,000000";"0,000053";"0,000000";"0,000000"
purchased;"0,000000";"0,000131";"0,000000";"0,000000";"0,000135";"0,000332";"0,000000"
protesting;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
cetology;"0,000000";"0,000000";"0,000000";"0,000000";"0,000379";"0,000000";"0,000000"
silhouette;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000242"
frightened;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
sordidness;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
gossiping;"0,000000";"0,000066";"0,000000";"0,000000";"0,000000";"0,000111";"0,000086"
Proosia;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000242"
medicines;"0,000000";"0,000417";"0,000151";"0,000000";"0,000000";"0,000000";"0,000000"
gruff;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
veinous;"0,000000";"0,000185";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
approving;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
adjured;"0,000000";"0,000369";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
willingly;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
moment—I;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
