Term;HeartofDarkness.txt;SherlockHolmes.txt;Frankenstein.txt;PrideandPrejudice.txt;ATaleofTwoCitie.txt;Alice’sAdventuresinWonderland.txt;MobyDick.txt 
doorstep;"0,000369";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Hanged;"0,000184";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
streamers;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
rudder;"0,000000";"0,000000";"0,000274";"0,000000";"0,000000";"0,000000";"0,000000"
tearfully;"0,000184";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
hemisphere;"0,000000";"0,000000";"0,000137";"0,000000";"0,000000";"0,000000";"0,000049"
Peak;"0,000000";"0,000000";"0,000000";"0,000160";"0,000000";"0,000000";"0,000000"
maziness;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
stirs;"0,000184";"0,000000";"0,000000";"0,000160";"0,000000";"0,000000";"0,000195"
arrogant;"0,000000";"0,000000";"0,000000";"0,000160";"0,000000";"0,000000";"0,000000"
ticks;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
crannies;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
statistically;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
protégés;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
Filled;"0,000000";"0,000124";"0,000137";"0,000000";"0,000000";"0,000000";"0,000000"
inconveniences;"0,000000";"0,000000";"0,000137";"0,000319";"0,000095";"0,000000";"0,000000"
“’Tis;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000097"
unstricken;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
Possession;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000097"
dawdling;"0,000000";"0,000124";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
crippling;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
inherit;"0,000000";"0,000124";"0,000000";"0,000160";"0,000000";"0,000000";"0,000000"
remanded;"0,000000";"0,000124";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
lividly;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
withstood;"0,000000";"0,000000";"0,000000";"0,000160";"0,000000";"0,000000";"0,000000"
brothers;"0,000000";"0,000124";"0,000686";"0,000319";"0,001328";"0,000000";"0,000097"
exhausted;"0,000000";"0,000000";"0,000823";"0,000160";"0,000284";"0,000000";"0,000243"
triumphed;"0,000000";"0,000000";"0,000274";"0,000000";"0,000000";"0,000000";"0,000000"
deplorable;"0,000369";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
tantamount;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000097"
Browne;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000243"
testified;"0,000000";"0,000000";"0,000000";"0,000319";"0,000095";"0,000000";"0,000097"
goodly;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000097"
feat;"0,000184";"0,000124";"0,000000";"0,000000";"0,000000";"0,000000";"0,000292"
houseless;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
fear;"0,001475";"0,003477";"0,005213";"0,003829";"0,002371";"0,001363";"0,001556"
incessant;"0,000000";"0,000000";"0,000000";"0,000160";"0,000095";"0,000000";"0,000243"
brawls;"0,000000";"0,000124";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Dagon;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
bleeds;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000341";"0,000097"
bookbinder’s;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
oriental;"0,000000";"0,000000";"0,000137";"0,000000";"0,000000";"0,000000";"0,000292"
symbolizings;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
removing;"0,000000";"0,000124";"0,000000";"0,000479";"0,000190";"0,000000";"0,000146"
housebreaker;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
plentifully;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
Fordyce;"0,000000";"0,000000";"0,000000";"0,000160";"0,000000";"0,000000";"0,000000"
patris;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
served;"0,000922";"0,000745";"0,000000";"0,000000";"0,000474";"0,000000";"0,000486"
messages;"0,000000";"0,000000";"0,000000";"0,000160";"0,000284";"0,000682";"0,000000"
mousseline;"0,000000";"0,000124";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
thoroughfares;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000097"
deigning;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
Chair;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
overtures;"0,000000";"0,000000";"0,000000";"0,000160";"0,000000";"0,000000";"0,000000"
serves;"0,000000";"0,000248";"0,000137";"0,000000";"0,000000";"0,000000";"0,000097"
skid;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
skin;"0,000369";"0,000372";"0,000274";"0,000000";"0,000000";"0,000000";"0,001751"
skip;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
inflated;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
hermetically;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
schoolfellow;"0,000000";"0,000000";"0,000137";"0,000000";"0,000000";"0,000000";"0,000000"
Ravenna;"0,000184";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Strasburgh;"0,000000";"0,000000";"0,000549";"0,000000";"0,000000";"0,000000";"0,000000"
’balmed;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
Cuvier’s;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000146"
firkins;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
thunderbolts;"0,000184";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000097"
recur;"0,000000";"0,000000";"0,000137";"0,000000";"0,000000";"0,000000";"0,000049"
grudge;"0,000000";"0,000000";"0,000137";"0,000000";"0,000095";"0,000000";"0,000097"
Cruelty;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
snuffbox;"0,000000";"0,000124";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
stifled;"0,000000";"0,000000";"0,000000";"0,000000";"0,000190";"0,000000";"0,000049"
writers—the;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
squirts;"0,000184";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
log—;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
Steed;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000146"
profounder;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000097"
undetected;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
pilgrim;"0,000369";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000097"
Steel;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
Lakeman’s;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000097"
murders;"0,000000";"0,000124";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
parley;"0,000000";"0,000124";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
Steer;"0,000184";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
trustworthy;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000097"
inions;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
deplorably;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
brawny;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000292"
‘Please;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,001363";"0,000000"
feet;"0,005349";"0,003477";"0,001783";"0,000160";"0,004172";"0,006476";"0,006127"
sprung;"0,000000";"0,000248";"0,000274";"0,000000";"0,000190";"0,000000";"0,000243"
defending;"0,000000";"0,000124";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
feel;"0,001291";"0,002111";"0,006859";"0,006222";"0,002181";"0,002727";"0,002723"
circulating;"0,000000";"0,000000";"0,000000";"0,000160";"0,000000";"0,000000";"0,000049"
coachman;"0,000000";"0,000372";"0,000000";"0,000319";"0,000853";"0,000000";"0,000000"
curdling;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
unavoidably;"0,000184";"0,000000";"0,000000";"0,000160";"0,000000";"0,000000";"0,000049"
‘UNimportant;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000682";"0,000000"
—keep;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000097"
Berlin;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
‘Read;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000341";"0,000000"
unavoidable;"0,000369";"0,000000";"0,000137";"0,000160";"0,000000";"0,000000";"0,000097"
feed;"0,000000";"0,000124";"0,000000";"0,000000";"0,000284";"0,000000";"0,000097"
Linnæus’s;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
spurrings;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
directions;"0,000000";"0,000248";"0,000137";"0,001117";"0,000379";"0,001022";"0,000438"
triumphal;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000097"
background;"0,000553";"0,000124";"0,000000";"0,000000";"0,000095";"0,000000";"0,000146"
beholders;"0,000000";"0,000000";"0,000000";"0,000000";"0,000190";"0,000000";"0,000000"
staccato;"0,000000";"0,000124";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
predominating;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000049"
“Anxious;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
thriving;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
ubiquitous;"0,000000";"0,000000";"0,000000";"0,000000";"0,000190";"0,000000";"0,000097"
Giles;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
handsome;"0,000000";"0,000497";"0,000137";"0,005903";"0,001043";"0,000341";"0,000146"
Despair;"0,000000";"0,000000";"0,000274";"0,000000";"0,000000";"0,000000";"0,000000"
forenoon;"0,000000";"0,000000";"0,000000";"0,000000";"0,000190";"0,000000";"0,000146"
diabolical;"0,000000";"0,000000";"0,000137";"0,000000";"0,000000";"0,000000";"0,000097"
parenthesize;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
fiver;"0,000000";"0,000248";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Jeremy’s;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
sun—“it;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
evangelist;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000097"
repeat;"0,000000";"0,000124";"0,000137";"0,000798";"0,000664";"0,002045";"0,000097"
vampire;"0,000000";"0,000000";"0,000137";"0,000000";"0,000000";"0,000000";"0,000000"
beholdest;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
Lapland;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
justification;"0,000000";"0,000000";"0,000000";"0,000160";"0,000000";"0,000000";"0,000049"
widow’s;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
shoeless;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
submerged;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000389"
Pegu;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
commander—from;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
Steal;"0,000184";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
speeches;"0,000184";"0,000000";"0,000000";"0,000479";"0,000000";"0,000000";"0,000000"
barley;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000341";"0,000000"
dismember;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
surveyed;"0,000000";"0,000124";"0,000000";"0,000000";"0,000284";"0,000000";"0,000000"
protestations;"0,000000";"0,000000";"0,000137";"0,000000";"0,000095";"0,000000";"0,000000"
contrariety;"0,000000";"0,000000";"0,000000";"0,000160";"0,000000";"0,000000";"0,000000"
orange;"0,000184";"0,001117";"0,000000";"0,000000";"0,000095";"0,000000";"0,000146"
masculine;"0,000000";"0,000124";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
riper;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000341";"0,000000"
gamming;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
ripen;"0,000000";"0,000000";"0,000137";"0,000000";"0,000000";"0,000000";"0,000000"
protectress;"0,000000";"0,000000";"0,000137";"0,000000";"0,000000";"0,000000";"0,000000"
circulation;"0,000000";"0,000124";"0,000000";"0,000319";"0,000000";"0,000000";"0,000049"
lodge;"0,000000";"0,000993";"0,000000";"0,000160";"0,000095";"0,000000";"0,000146"
doubtfully;"0,000000";"0,000000";"0,000000";"0,000000";"0,000190";"0,000682";"0,000000"
powdered;"0,000000";"0,000000";"0,000000";"0,000000";"0,000190";"0,000341";"0,000049"
deceased;"0,000000";"0,000497";"0,000000";"0,000000";"0,000095";"0,000000";"0,000049"
depend;"0,000000";"0,000745";"0,000274";"0,003510";"0,000759";"0,000000";"0,000195"
ironical;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000049"
Goddess;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
History;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000389"
granted;"0,000000";"0,000124";"0,000000";"0,000000";"0,000095";"0,000000";"0,000097"
character;"0,000369";"0,002483";"0,000960";"0,010211";"0,001802";"0,000341";"0,000681"
unctuousness;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000195"
scornful;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000146"
respirations;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
Walsingham;"0,000000";"0,000124";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
prophecies;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
stick;"0,000922";"0,000621";"0,000137";"0,000000";"0,000284";"0,001363";"0,000243"
Jephro;"0,000000";"0,000124";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
injunction;"0,000000";"0,000124";"0,000137";"0,000160";"0,000095";"0,000000";"0,000000"
drowns;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
artless;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
laboriously;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
sartainty;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
quality;"0,000000";"0,000124";"0,000274";"0,000319";"0,000474";"0,000000";"0,000340"
Russell;"0,000000";"0,000124";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
pillar;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000049"
certificates;"0,000000";"0,000124";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
“Dear;"0,000000";"0,000000";"0,000412";"0,000000";"0,000379";"0,000000";"0,000000"
Sumatra;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000292"
adventurously;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
Bernard;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
southwesterly;"0,000000";"0,000000";"0,000137";"0,000000";"0,000000";"0,000000";"0,000000"
“Dead;"0,000000";"0,000000";"0,000000";"0,000000";"0,000379";"0,000000";"0,000049"
“listen;"0,000000";"0,000000";"0,000137";"0,000000";"0,000000";"0,000000";"0,000000"
blundered;"0,000369";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Chace;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000146"
inch—we’re;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
outset;"0,000000";"0,000124";"0,000000";"0,000000";"0,000000";"0,000000";"0,000146"
abruptness;"0,000000";"0,000000";"0,000000";"0,000319";"0,000000";"0,000000";"0,000000"
carrée;"0,000000";"0,000124";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Arveiron;"0,000000";"0,000000";"0,000137";"0,000000";"0,000000";"0,000000";"0,000000"
March;"0,000000";"0,000497";"0,000412";"0,000319";"0,000284";"0,011588";"0,000000"
Swindon;"0,000000";"0,000124";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
me—since;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
fell;"0,001107";"0,002235";"0,002469";"0,000319";"0,003983";"0,002045";"0,001751"
overtaxed;"0,000000";"0,000000";"0,000137";"0,000000";"0,000000";"0,000000";"0,000000"
destruction;"0,000000";"0,000124";"0,002881";"0,000000";"0,000759";"0,000000";"0,000340"
acquit;"0,000000";"0,000000";"0,000137";"0,000319";"0,000095";"0,000000";"0,000000"
stiff;"0,000000";"0,000248";"0,000137";"0,000000";"0,000474";"0,000341";"0,000438"
renewal;"0,000000";"0,000000";"0,000000";"0,001117";"0,000095";"0,000000";"0,000000"
infallibly;"0,000000";"0,000000";"0,000137";"0,000000";"0,000190";"0,000000";"0,000535"
clearness;"0,000000";"0,000000";"0,000137";"0,000000";"0,000095";"0,000000";"0,000049"
fencer’s;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
monotonous;"0,000553";"0,000372";"0,000274";"0,000160";"0,000000";"0,000000";"0,000049"
Philips;"0,000000";"0,000000";"0,000000";"0,000160";"0,000000";"0,000000";"0,000000"
melted;"0,000000";"0,000000";"0,000000";"0,000000";"0,000284";"0,000000";"0,000243"
drawlingly;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
forge’s;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
salvation;"0,000184";"0,000000";"0,000137";"0,000000";"0,000000";"0,000000";"0,000243"
unfenced;"0,000000";"0,000124";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
compasses;"0,000000";"0,000124";"0,000000";"0,000000";"0,000000";"0,000000";"0,000438"
locks;"0,000000";"0,000000";"0,000137";"0,000000";"0,000379";"0,000682";"0,000195"
wrinkles;"0,000000";"0,000248";"0,000000";"0,000000";"0,000000";"0,000000";"0,000729"
paces;"0,000184";"0,000372";"0,000000";"0,000000";"0,000379";"0,000000";"0,000097"
fend;"0,000184";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
tobacco;"0,000922";"0,000993";"0,000000";"0,000000";"0,000095";"0,000000";"0,000292"
infallible;"0,000000";"0,000000";"0,000137";"0,000000";"0,000095";"0,000000";"0,000195"
First;"0,000000";"0,000000";"0,000000";"0,000319";"0,000379";"0,002045";"0,001167"
Woodman;"0,000000";"0,000000";"0,000000";"0,000000";"0,000284";"0,000000";"0,000000"
wrinkled;"0,000000";"0,000497";"0,000412";"0,000000";"0,000000";"0,000000";"0,000681"
abound;"0,000000";"0,000124";"0,000000";"0,000160";"0,000000";"0,000000";"0,000146"
repels;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
felt;"0,004058";"0,004097";"0,010974";"0,015954";"0,002276";"0,007839";"0,001994"
lobster;"0,000000";"0,000124";"0,000000";"0,000000";"0,000000";"0,000682";"0,000000"
owing;"0,000184";"0,000000";"0,000137";"0,000638";"0,000000";"0,000000";"0,000973"
conquest;"0,000369";"0,000000";"0,000000";"0,000479";"0,000000";"0,000341";"0,000049"
temperate;"0,000000";"0,000124";"0,000000";"0,000000";"0,000000";"0,000000";"0,000146"
fortnight;"0,000184";"0,000372";"0,000686";"0,003669";"0,000379";"0,000000";"0,000000"
Cetology;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000340"
gospel;"0,000000";"0,000124";"0,000137";"0,000000";"0,000000";"0,000000";"0,000049"
postmarks;"0,000000";"0,000124";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
Falsehood;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
culinary;"0,000000";"0,000000";"0,000000";"0,000000";"0,000095";"0,000000";"0,000000"
trimmed;"0,000184";"0,000248";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
Maria;"0,000000";"0,000000";"0,000000";"0,003191";"0,000000";"0,000000";"0,000000"
appliance;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
potatoes;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
drowsy;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000097"
consciously;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
amethyst;"0,000000";"0,000124";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
poisonous;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000146"
refrigerators;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
despicable;"0,000000";"0,000000";"0,000137";"0,000160";"0,000000";"0,000000";"0,000000"
resides;"0,000000";"0,000000";"0,000000";"0,000160";"0,000095";"0,000000";"0,000146"
burstingly;"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000";"0,000049"
peculiarly;"0,000000";"0,000124";"0,000686";"0,000479";"0,000000";"0,000000";"0,000292"
Trepoff;"0,000000";"0,000124";"0,000000";"0,000000";"0,000000";"0,000000";"0,000000"
